0.0,0.0,0.0,0.0,0.0,0.0
0.0,73.418835051,0.0,0.0,0.0,0.0
0.0,146.837670102,-0.005125,-0.00428007219982,0.00427083333333,-0.000281070586365
0.0,220.256505153,-0.005125,-0.00453841284408,0.00427083333333,-0.00153530901849
0.0,293.675340204,-0.005125,-0.00510113637735,0.00427083333333,-0.00278954745061
0.0,367.094175255,-0.005125,-0.00588151524919,0.00427083333333,-0.00404378588273
0.0,440.513010306,-0.005125,-0.00680507744275,0.00427083333333,-0.00529802431485
0.0,513.931845357,-0.005125,-0.0078212636106,0.00427083333333,-0.00655226274697
0.0,587.350680408,0.0,0.0,0.0,0.0
0.0,660.769515459,0.0,0.0,0.0,0.0
28.9743906065,0.0,0.0,0.0,0.0,0.0
28.9743906065,73.418835051,-0.0968888888889,-0.0781417705594,0.0773232244958,0.00964676268378
28.9743906065,146.837670102,-0.288055555556,-0.231249294286,0.229306571011,-0.0170536149005
28.9743906065,220.256505153,-0.288055555556,-0.246533546331,0.229306571011,-0.08754929263
28.9743906065,293.675340204,-0.288055555556,-0.279254296458,0.229306571011,-0.15804497036
28.9743906065,367.094175255,-0.288055555556,-0.324248442793,0.229306571011,-0.228540648089
28.9743906065,440.513010306,-0.288055555556,-0.377167825846,0.229306571011,-0.299036325818
28.9743906065,513.931845357,-0.288055555556,-0.435126862323,0.229306571011,-0.369532003548
28.9743906065,587.350680408,-0.0745833333333,-0.120842221756,0.0597359727084,-0.105040467848
28.9743906065,660.769515459,0.0,0.0,0.0,0.0
57.948781213,0.0,0.0,0.0,0.0,0.0
57.948781213,73.418835051,-0.417958333333,-0.325949315434,0.323321374506,0.0331225298413
57.948781213,146.837670102,-1.31358333333,-1.02513866615,1.01433056217,-0.0720274833982
57.948781213,220.256505153,-1.32895833333,-1.10710827976,1.02632368714,-0.39449057763
57.948781213,293.675340204,-1.32895833333,-1.25914489841,1.02632368714,-0.719725819845
57.948781213,367.094175255,-1.32895833333,-1.46862628032,1.02632368714,-1.04496106206
57.948781213,440.513010306,-1.32895833333,-1.71476450752,1.02632368714,-1.37019630428
57.948781213,513.931845357,-1.2975,-1.92969321459,1.00050544836,-1.64770625208
57.948781213,587.350680408,-0.46975,-0.756832021751,0.366301200261,-0.66191506964
57.948781213,660.769515459,0.0,0.0,0.0,0.0
86.9231718196,0.0,0.0,0.0,0.0,0.0
86.9231718196,73.418835051,-1.05469444444,-0.789725830878,0.782122270573,0.0947533775166
86.9231718196,146.837670102,-2.79266666667,-2.0761128217,2.05181484596,-0.141199575426
86.9231718196,220.256505153,-2.834375,-2.26111767076,2.08394035983,-0.826907935171
86.9231718196,293.675340204,-2.834375,-2.5948167534,2.08394035983,-1.5205629705
86.9231718196,367.094175255,-2.834375,-3.05207348732,2.08394035983,-2.21421800582
86.9231718196,440.513010306,-2.834375,-3.58624258805,2.08394035983,-2.90787304115
86.9231718196,513.931845357,-2.80291666667,-4.11499527402,2.06116040784,-3.55380278206
86.9231718196,587.350680408,-1.20706944444,-1.93352376602,0.904427333857,-1.7071518956
86.9231718196,660.769515459,0.0,0.0,0.0,0.0
115.897562426,0.0,0.0,0.0,0.0,0.0
115.897562426,73.418835051,-1.68129166667,-1.18214634908,1.17056825962,0.134033966503
115.897562426,146.837670102,-4.12975,-2.89419479655,2.85034239,-0.249019351923
115.897562426,220.256505153,-4.184625,-3.18311650742,2.88820226677,-1.26260166651
115.897562426,293.675340204,-4.184625,-3.70810060863,2.88820226677,-2.28670264192
115.897562426,367.094175255,-4.184625,-4.41219230988,2.88820226677,-3.31080361734
115.897562426,440.513010306,-4.184625,-5.22365741463,2.88820226677,-4.33490459276
115.897562426,513.931845357,-4.1005,-5.95817350653,2.82792664664,-5.231030617
115.897562426,587.350680408,-1.76323611111,-2.79521437317,1.23372653738,-2.50464474535
115.897562426,660.769515459,0.0,0.0,0.0,0.0
144.871953033,0.0,0.0,0.0,0.0,0.0
144.871953033,73.418835051,-1.80380555556,-1.18309061575,1.1684881164,0.151725733618
144.871953033,146.837670102,-4.14530555556,-2.71310636728,2.66407762037,-0.241785948816
144.871953033,220.256505153,-4.19505555556,-3.00889099001,2.69558118815,-1.25886693856
144.871953033,293.675340204,-4.19505555556,-3.55920752375,2.69558118815,-2.28552057811
144.871953033,367.094175255,-4.19505555556,-4.28913398146,2.69558118815,-3.31217421765
144.871953033,440.513010306,-4.19505555556,-5.12248374748,2.69558118815,-4.33882785719
144.871953033,513.931845357,-4.11093055556,-5.87795386613,2.64343047005,-5.23750654556
144.871953033,587.350680408,-1.87556944444,-2.93079252386,1.21031564809,-2.66522494936
144.871953033,660.769515459,0.0,0.0,0.0,0.0
173.846343639,0.0,0.0,0.0,0.0,0.0
173.846343639,73.418835051,-1.25463888889,-0.766471596941,0.754800306564,0.110856285033
173.846343639,146.837670102,-2.80672222222,-1.71685992712,1.68179935006,-0.155431141595
173.846343639,220.256505153,-2.85134722222,-1.9273453358,1.70642510166,-0.844620653634
173.846343639,293.675340204,-2.85134722222,-2.31540882712,1.70642510166,-1.54242929157
173.846343639,367.094175255,-2.85134722222,-2.82618046191,1.70642510166,-2.24023792951
173.846343639,440.513010306,-2.85134722222,-3.40479870669,1.70642510166,-2.93804656745
173.846343639,513.931845357,-2.79868055556,-3.93602126176,1.6760643772,-3.55560554862
173.846343639,587.350680408,-1.32836111111,-2.04681256215,0.794927232156,-1.8845556456
173.846343639,660.769515459,0.0,0.0,0.0,0.0
202.820734246,0.0,0.0,0.0,0.0,0.0
